ID,Airline Name,Type Of Traveller,Seat Type,Date Flown,Month Flown,Departure city,Arrival city
374,Aeroflot Russian Airlines,Solo Leisure,Economy Class,7/1/2019,July,Amsterdam,Simferopol
375,Aeroflot Russian Airlines,Solo Leisure,Economy Class,7/1/2019,July,Bangkok,Moscow
376,Aeroflot Russian Airlines,Family Leisure,Business Class,6/1/2019,June,Berlin,Delhi
377,Aeroflot Russian Airlines,Solo Leisure,Economy Class,6/1/2019,June,Almaty,Copenhagen
378,Aeroflot Russian Airlines,Family Leisure,Economy Class,7/1/2019,July,Amsterdam,Phuket
379,Aeroflot Russian Airlines,Family Leisure,Economy Class,6/1/2019,June,New York,Istanbul
380,Aeroflot Russian Airlines,Business,Economy Class,6/1/2019,June,Belgrade,Delhi
381,Aeroflot Russian Airlines,Family Leisure,Economy Class,6/1/2019,June,Almaty,New York
382,Aeroflot Russian Airlines,Business,Economy Class,6/1/2019,June,Moscow,Los Angeles
383,Aeroflot Russian Airlines,Couple Leisure,Economy Class,6/1/2019,June,Samara,New York
384,Aeroflot Russian Airlines,Solo Leisure,Economy Class,6/1/2019,June,Perm,New York
385,Aeroflot Russian Airlines,Business,Economy Class,5/1/2019,May,Minsk,Amsterdam
386,Aeroflot Russian Airlines,Business,Economy Class,5/1/2019,May,Moscow,Delhi
387,Aeroflot Russian Airlines,Business,Business Class,5/1/2019,May,Lisbon,Hanoi
388,Aeroflot Russian Airlines,Solo Leisure,Economy Class,5/1/2019,May,Moscow,Los Angeles
389,Aeroflot Russian Airlines,Solo Leisure,Economy Class,4/1/2019,April,Shanghai,London
390,Aeroflot Russian Airlines,Couple Leisure,Economy Class,5/1/2019,May,Bangkok,Budapest
391,Aeroflot Russian Airlines,Solo Leisure,Economy Class,5/1/2019,May,Gatwick,St. Petersburg
392,Aeroflot Russian Airlines,Business,Economy Class,1/1/2019,January,Amsterdam,Ulaanbaatar
393,Aeroflot Russian Airlines,Family Leisure,Economy Class,4/1/2019,April,Stockholm,Tokyo
394,Aeroflot Russian Airlines,Solo Leisure,Economy Class,5/1/2019,May,Malé,Zurich
395,Aeroflot Russian Airlines,Family Leisure,Economy Class,4/1/2019,April,Washington,Moscow
396,Aeroflot Russian Airlines,Solo Leisure,Economy Class,4/1/2019,April,Hong Kong,Moscow
397,Aeroflot Russian Airlines,Solo Leisure,Economy Class,4/1/2019,April,Male,Moscow
398,Aeroflot Russian Airlines,Couple Leisure,Economy Class,4/1/2019,April,Delhi,Moscow
399,Aeroflot Russian Airlines,Solo Leisure,Economy Class,3/1/2019,March,Phuket,Amsterdam
400,AeroItalia,Business,Economy Class,4/1/2023,April,Milano,Olbia
401,Aerolineas Argentinas,Solo Leisure,Economy Class,7/1/2023,July,Miami,Buenos Aires
402,Aerolineas Argentinas,Couple Leisure,Economy Class,6/1/2023,June,Cordoba,Aeroparque
403,Aerolineas Argentinas,Solo Leisure,Economy Class,3/1/2023,March,Ushuaia,Buenos Aires
404,Aerolineas Argentinas,Solo Leisure,Economy Class,2/1/2023,February,Buenos Aires,Brussels
405,Aerolineas Argentinas,Couple Leisure,Business Class,1/1/2023,January,Buenos Aires,Miami
406,Aerolineas Argentinas,Couple Leisure,Economy Class,12/1/2022,December,Ushuaia,El Calafate
407,Aerolineas Argentinas,Solo Leisure,Economy Class,12/1/2022,December,Ushuaia,Buenos Aires
408,Aerolineas Argentinas,Family Leisure,Economy Class,11/1/2022,November,Santa Cruz,Buenos Aires
409,Aerolineas Argentinas,Solo Leisure,Economy Class,11/1/2022,November,Bogota,Montevideo
410,Aerolineas Argentinas,Business,Economy Class,8/1/2022,August,Buenos Aires,Salta
411,Aerolineas Argentinas,Business,Business Class,3/1/2022,March,Madrid,Buenos Aires
412,Aerolineas Argentinas,Business,Economy Class,2/1/2022,February,Buenos Aires,San Juan Domingo Faustino
413,Aerolineas Argentinas,Solo Leisure,Economy Class,12/1/2021,December,Buenos Aires,Sao Paulo
414,Aerolineas Argentinas,Couple Leisure,Economy Class,11/1/2021,November,Buenos Aires,Tucuman
415,Aerolineas Argentinas,Solo Leisure,Economy Class,11/1/2020,November,Buenos Aires,El Calafate
416,Aerolineas Argentinas,Solo Leisure,Economy Class,4/1/2020,April,Iguazu,Barliloche
417,Aerolineas Argentinas,Family Leisure,Business Class,3/1/2020,March,Buenos Aires,New York
418,Aerolineas Argentinas,Couple Leisure,Economy Class,11/1/2019,November,Buenos Aires,Mendoza
419,Aerolineas Argentinas,Solo Leisure,Economy Class,9/1/2019,September,Santiago,Buenos Aires
420,Aerolineas Argentinas,Couple Leisure,Economy Class,7/1/2019,July,Cordoba,Buenos Aires 
421,Aerolineas Argentinas,Family Leisure,Economy Class,6/1/2019,June,New York,Buenos Aires
422,Aerolineas Argentinas,Solo Leisure,Economy Class,6/1/2019,June,Buenos Aires,Rio de Janeiro
423,Aerolineas Argentinas,Couple Leisure,Economy Class,4/1/2019,April,Buenos Aires,El Calafate
424,Aerolineas Argentinas,Solo Leisure,Economy Class,12/1/2018,December,Cordoba,Buenos Aires
425,Aerolineas Argentinas,Couple Leisure,Premium Economy,5/1/2019,May,Rio De Janeiro,Bariloche
426,Aerolineas Argentinas,Family Leisure,Economy Class,3/1/2019,March,Puerto Iguazú,Buenos Aires 
427,Aerolineas Argentinas,Family Leisure,Economy Class,2/1/2019,February,El Calafate,Puerto Iguazú
428,Aerolineas Argentinas,Family Leisure,Economy Class,1/1/2019,January,Buenos Aires,Rio de Janeiro
429,Aerolineas Argentinas,Couple Leisure,Economy Class,11/1/2018,November,Buenos Aires,Rio Grande
430,Aerolineas Argentinas,Couple Leisure,Economy Class,11/1/2018,November,Montevideo,Buenos Aires
431,Aerolineas Argentinas,Couple Leisure,Economy Class,10/1/2018,October,El Calafate,Ushuaia
432,Aerolineas Argentinas,Business,Economy Class,5/1/2018,May,San Luis,Buenos Aires
433,Aerolineas Argentinas,Couple Leisure,Economy Class,3/1/2018,March,Asuncion,Aeroparque Buenos Aires
434,Aerolineas Argentinas,Solo Leisure,Economy Class,3/1/2018,March,Ushuaia,Puerto Iguazu
435,Aerolineas Argentinas,Couple Leisure,Economy Class,2/1/2018,February,Buenos Aires,Iguazu
436,Aerolineas Argentinas,Solo Leisure,Economy Class,12/1/2017,December,Buenos Aires,El Calfate
437,Aerolineas Argentinas,Family Leisure,Economy Class,10/1/2017,October,Buenos Aires,new York
438,Aerolineas Argentinas,Solo Leisure,Economy Class,11/1/2017,November,Buenos Aires,Puerto Iguazu
439,Aerolineas Argentinas,Couple Leisure,Business Class,11/1/2017,November,Miami,Buenos Aires
440,Aerolineas Argentinas,Family Leisure,Economy Class,10/1/2017,October,Zurich,Buenos Aires
441,Aerolineas Argentinas,Couple Leisure,Economy Class,9/1/2017,September,Mendoza,Aeroparque
442,Aerolineas Argentinas,Couple Leisure,Economy Class,8/1/2017,August,Aeroparque,Puerto Iguazu
443,Aerolineas Argentinas,Business,Business Class,8/1/2017,August,Buenos Aires,Miami
444,Aerolineas Argentinas,Business,Economy Class,8/1/2017,August,Cordoba,El Calafate
445,Aerolineas Argentinas,Solo Leisure,Economy Class,4/1/2017,April,Buenos Aires,Iguazu
446,Aerolineas Argentinas,Solo Leisure,Business Class,3/1/2017,March,New York JFK,Salta
447,Aerolineas Argentinas,Couple Leisure,Business Class,3/1/2016,March,Buenos Aires,Rio de Janeiro
448,Aerolineas Argentinas,Couple Leisure,Economy Class,2/1/2017,February,El Calafate,Buenos Aires
449,Aerolineas Argentinas,Business,Business Class,2/1/2017,February,Buenos Aires,London
450,Aerolineas Argentinas,Family Leisure,Economy Class,1/1/2017,January,Buenos Aires,Ushuaia
451,Aerolineas Argentinas,Business,Economy Class,1/1/2017,January,AEP,SCL
452,Aerolineas Argentinas,Solo Leisure,Premium Economy,12/1/2016,December,AEP,MDQ
453,Aerolineas Argentinas,Couple Leisure,Economy Class,12/1/2016,December,EZE,USH
454,Aerolineas Argentinas,Family Leisure,Economy Class,12/1/2016,December,EZE,FLN
455,Aerolineas Argentinas,Solo Leisure,Economy Class,12/1/2016,December,BUE,USH
456,Aerolineas Argentinas,Solo Leisure,Economy Class,12/1/2016,December,GIG,JFK
457,Aerolineas Argentinas,Solo Leisure,Economy Class,11/1/2016,November,SCL,JFK
458,Aerolineas Argentinas,Business,Economy Class,8/1/2016,August,JFK,GRU
459,Aerolineas Argentinas,Couple Leisure,Premium Economy,6/1/2016,June,IGR,AEP
460,Aerolineas Argentinas,Solo Leisure,Economy Class,5/1/2016,May,AEP,SCL
461,Aerolineas Argentinas,Business,Economy Class,4/1/2016,April,ROS,AEP
462,Aerolineas Argentinas,Family Leisure,Business Class,3/1/2016,March,EZE,BOG
463,Aerolineas Argentinas,Family Leisure,Economy Class,5/1/2015,May,IGR,AEP
464,Aerolineas Argentinas,Solo Leisure,Economy Class,1/1/2016,January,REL,EZE
465,Aerolineas Argentinas,Solo Leisure,Economy Class,11/1/2015,November,EZE,MIA
466,Aerolineas Argentinas,Business,Business Class,12/1/2015,December,ROS,BCN
467,Aerolineas Argentinas,Family Leisure,Economy Class,10/1/2015,October,AEP,Iguazu
468,Aerolineas Argentinas,Business,Economy Class,11/1/2015,November,AEP,MDQ
469,Aerolineas Argentinas,Business,Economy Class,8/1/2015,August,Rosario,Buenos Aires
470,Aerolineas Argentinas,Solo Leisure,Economy Class,7/1/2015,July,Buenos Aires,Miami
471,Aerolineas Argentinas,Business,Business Class,7/1/2015,July,FCO,EZE
501,Aeromar,Couple Leisure,Economy Class,10/1/2019,October,Guadalajara,Puerto Vallarta
502,Aeromar,Couple Leisure,Economy Class,9/1/2019,September,Puerto Vallarta,Guadalajara
503,Aeromar,Family Leisure,First Class,10/1/2018,October,Puerto Escondido,Mexico City
504,Aeromar,Family Leisure,Economy Class,11/1/2018,November,Oaxaca,Mexico City 
505,Aeromar,Couple Leisure,Economy Class,6/1/2018,June,Oaxaca,Tuxtla Gutierrez
506,Aeromar,Family Leisure,Economy Class,12/1/2017,December,Ixtapa Zihuatanejo,Acapulco
507,Aeromar,Family Leisure,Economy Class,1/1/2018,January,Ixtapa-Zihuatanejo,Mexico City
508,Aeromar,Solo Leisure,Economy Class,12/1/2015,December,PXM,MEX
509,Aeromar,Business,Economy Class,4/1/2012,April,MEX,CVM
510,Aeromexico,Couple Leisure,Economy Class,7/1/2023,July,Los Angeles ,Mexico City
511,Aeromexico,Solo Leisure,Economy Class,6/1/2023,June,Hermosillo,Mexico City
512,Aeromexico,Family Leisure,Economy Class,6/1/2023,June,Mexico City,Guatemala City
513,Aeromexico,Business,Premium Economy,6/1/2023,June,London Heathrow,Mexico City 
515,Aeromexico,Business,Business Class,5/1/2023,May,Puerto Vallarta,Mexico City
516,Aeromexico,Solo Leisure,Economy Class,3/1/2023,March,Madrid,Monterrey
517,Aeromexico,Couple Leisure,Economy Class,3/1/2023,March,San Francisco,Puerto Vallarta
518,Aeromexico,Family Leisure,Economy Class,5/1/2023,May,Toronto,Los Cabos
519,Aeromexico,Couple Leisure,Economy Class,5/1/2023,May,Los Angeles,Ciudad Juarez
520,Aeromexico,Business,Economy Class,5/1/2023,May,Cancun,Mexico City
521,Aeromexico,Couple Leisure,Economy Class,3/1/2023,March,Mexico City,Tijuana
522,Aeromexico,Family Leisure,Economy Class,4/1/2023,April,El Salvador,Vancouver
523,Aeromexico,Business,Business Class,4/1/2023,April,Paris,Mexico city
524,Aeromexico,Couple Leisure,Economy Class,5/1/2023,May,"Juárez",Puerto Vallarta
525,Aeromexico,Couple Leisure,Economy Class,5/1/2023,May,Mexico City,Puerto Escondido 
526,Aeromexico,Couple Leisure,Economy Class,5/1/2023,May,Toronto,Mexico City
527,Aeromexico,Couple Leisure,Economy Class,4/1/2023,April,Toronto,Mexico City
528,Aeromexico,Family Leisure,Economy Class,4/1/2023,April,México City,Calgary
529,Aeromexico,Family Leisure,Economy Class,4/1/2023,April,Los Angeles,Aguascalientes
530,Aeromexico,Family Leisure,Economy Class,1/1/2023,January,Mexico City,Los Angeles
531,Aeromexico,Solo Leisure,Economy Class,4/1/2023,April,"Culiacán Mexico",Mexico City
532,Aeromexico,Family Leisure,Economy Class,4/1/2023,April,Mexico City,New York 
533,Aeromexico,Couple Leisure,Economy Class,3/1/2023,March,Mexico City,Cancun
534,Aeromexico,Solo Leisure,Economy Class,3/1/2023,March,Bogota,London
535,Aeromexico,Business,Business Class,3/1/2023,March,Orlando,Mexico City
536,Aeromexico,Solo Leisure,Premium Economy,3/1/2023,March,Mexico City,Toronto
537,Aeromexico,Solo Leisure,Economy Class,8/1/2022,August,Philadelphia,Tijuana
538,Aeromexico,Solo Leisure,Economy Class,12/1/2022,December,Mexico City,Houston
539,Aeromexico,Solo Leisure,Premium Economy,2/1/2023,February,Oaxaca,Mexico City
540,Aeromexico,Couple Leisure,Economy Class,2/1/2023,February,Cancun,San Francisco
541,Aeromexico,Couple Leisure,Business Class,2/1/2023,February,Mexico City,Los Cabos
542,Aeromexico,Family Leisure,Economy Class,10/1/2022,October,Dallas,Oaxaca
543,Aeromexico,Family Leisure,Premium Economy,12/1/2022,December,Seattle,Mexico City
544,Aeromexico,Couple Leisure,Economy Class,12/1/2022,December,Mexico City,San José Cabo 
545,Aeromexico,Solo Leisure,Economy Class,12/1/2022,December,Mexico City,San Jose
546,Aeromexico,Family Leisure,Economy Class,10/1/2022,October,Vancouver,Cancun
547,Aeromexico,Family Leisure,Business Class,11/1/2022,November,London,Monterrey
548,Aeromexico,Couple Leisure,Economy Class,12/1/2022,December,Portland,Cancun 
549,Aeromexico,Family Leisure,Economy Class,12/1/2022,December,México city,Tijuana
550,Aeromexico,Couple Leisure,Economy Class,12/1/2022,December,Guanajuato,Mexico city
551,Aeromexico,Couple Leisure,Business Class,11/1/2022,November,Veracruz,Guadalajara
552,Aeromexico,Family Leisure,Economy Class,11/1/2022,November,Peurto Escondido,Vancouver
553,Aeromexico,Business,Economy Class,11/1/2022,November,San Salvador,Vancouver
554,Aeromexico,Solo Leisure,Business Class,11/1/2022,November,Sao Paulo,Mexico City
555,Aeromexico,Couple Leisure,Economy Class,11/1/2022,November,Puerto Vallarta,Toronto
556,Aeromexico,Family Leisure,Economy Class,10/1/2022,October,Sacramento,"Cancun,"
557,Aeromexico,Couple Leisure,First Class,7/1/2022,July,Austin,Lima
558,Aeromexico,Solo Leisure,Economy Class,10/1/2022,October,Tijuana,Puerto Vallarta
559,Aeromexico,Couple Leisure,Economy Class,11/1/2021,November,Madrid,Managua
560,Aeromexico,Business,Economy Class,11/1/2021,November,San Francisco,Mexico City
561,Aeromexico,Family Leisure,Economy Class,11/1/2021,November,Houston,Nicaragua
562,Aeromexico,Business,Economy Class,10/1/2022,October,Mexico City,New York JFK
563,Aeromexico,Business,Business Class,6/1/2022,June,Chicago,Guadalajara
564,Aeromexico,Solo Leisure,Economy Class,9/1/2022,September,Austin,Mexico City
565,Aeromexico,Solo Leisure,Economy Class,9/1/2022,September,Miami,Chiapas Tapachula
566,Aeromexico,Couple Leisure,Economy Class,9/1/2022,September,Denver,Oaxaca
568,Aeromexico,Couple Leisure,Economy Class,8/1/2022,August,Salt Lake City,Mexico City
569,Aeromexico,Solo Leisure,Economy Class,8/1/2022,August,Lima,Vancouver
570,Aeromexico,Couple Leisure,Economy Class,8/1/2022,August,San Jose,Toronto
571,Aeromexico,Couple Leisure,Economy Class,8/1/2022,August,San Francisco,Guadalajara
572,Aeromexico,Business,Business Class,7/1/2022,July,Vancouver,Torreon
573,Aeromexico,Business,Business Class,7/1/2022,July,Monterrey,Quito
574,Aeromexico,Couple Leisure,Economy Class,7/1/2022,July,Mexico,Vancouver
575,Aeromexico,Business,Business Class,6/1/2022,June,Toronto,Cabo
576,Aeromexico,Family Leisure,Economy Class,5/1/2022,May,San Antonio,San Jose
577,Aeromexico,Solo Leisure,Economy Class,6/1/2022,June,Mexico City,San Luis Potosi
578,Aeromexico,Business,Economy Class,6/1/2022,June,Manchester,Monterrey
579,Aeromexico,Couple Leisure,Economy Class,6/1/2022,June,Huatulco,Tijuana
580,Aeromexico,Solo Leisure,Business Class,5/1/2022,May,Medellin,San Antonio
581,Aeromexico,Business,Business Class,6/1/2022,June,Mexico City,Amsterdam
582,Aeromexico,Solo Leisure,Economy Class,1/1/2022,January,Guadalajara,Austin
583,Aeromexico,Solo Leisure,Economy Class,6/1/2022,June,Lima,Los Angeles
584,Aeromexico,Family Leisure,Business Class,7/1/2021,July,Los Angeles,Madrid
585,Aeromexico,Business,Economy Class,5/1/2022,May,Guadalajara,Montreal
586,Aeromexico,Couple Leisure,Economy Class,5/1/2022,May,Torreón,San Jose del Cabo
587,Aeromexico,Business,First Class,5/1/2022,May,Cancun,Los Cabos
588,Aeromexico,Family Leisure,Premium Economy,5/1/2022,May,Mexico city,Vancouver 
589,Aeromexico,Solo Leisure,Economy Class,5/1/2022,May,Mexico City,Guatemala
590,Aeromexico,Family Leisure,Business Class,5/1/2022,May,Mexico City,Houston
591,Aeromexico,Solo Leisure,Economy Class,5/1/2022,May,Mexico,Houston
592,Aeromexico,Solo Leisure,Economy Class,4/1/2022,April,Denver,La Paz
593,Aeromexico,Solo Leisure,Economy Class,3/1/2022,March,Zurich,San José del Cabo
594,Aeromexico,Couple Leisure,Economy Class,4/1/2022,April,Guadalajara,Los Angeles
595,Aeromexico,Solo Leisure,Economy Class,4/1/2022,April,Cancun,Los Angeles
596,Aeromexico,Business,Economy Class,5/1/2021,May,Shanghai,San Jose
597,Aeromexico,Solo Leisure,Economy Class,4/1/2022,April,Los Cabos,Mexico City
598,Aeromexico,Couple Leisure,Economy Class,3/1/2022,March,Chicago,La Paz
599,Aeromexico,Couple Leisure,Economy Class,3/1/2022,March,Mexico City,New York
600,Aeromexico,Couple Leisure,Economy Class,3/1/2020,March,London,Mexico City
601,Aeromexico,Solo Leisure,Economy Class,4/1/2020,April,Mexico City,Miami
602,Aeromexico,Couple Leisure,Economy Class,3/1/2022,March,Chicago O’Hare,Mexico City
603,Aeromexico,Solo Leisure,Economy Class,3/1/2022,March,Merida,Miami
604,Aeromexico,Solo Leisure,Economy Class,6/1/2021,June,Quito,Moscow
605,Aeromexico,Couple Leisure,Economy Class,2/1/2022,February,Merida,Minneapolis
606,Aeromexico,Business,Business Class,2/1/2022,February,Nicaragua,Vancouver
607,Aeromexico,Family Leisure,Economy Class,2/1/2022,February,Boise,Cancun
608,Aeromexico,Family Leisure,Economy Class,2/1/2022,February,Mexico City,Dallas Fort Worth
609,Aeromexico,Couple Leisure,Economy Class,2/1/2022,February,Montreal,Mexico
621,Africa World Airlines,Solo Leisure,Premium Economy,5/1/2021,May,Kumasi,Accra
622,Africa World Airlines,Business,Economy Class,4/1/2021,April,Accra,Tamale
623,Africa World Airlines,Family Leisure,Economy Class,8/1/2020,August,Kumasi,Accra
624,Africa World Airlines,Solo Leisure,Economy Class,9/1/2020,September,Lagos,Accra
625,Africa World Airlines,Solo Leisure,Economy Class,3/1/2020,March,Accra,Freetown
626,Africa World Airlines,Solo Leisure,Economy Class,11/1/2019,November,Accra,Kumasi
627,Africa World Airlines,Business,Economy Class,2/1/2019,February,Kumasi,Accra
628,Africa World Airlines,Solo Leisure,Economy Class,2/1/2019,February,Tamale,Accra
629,Africa World Airlines,Business,Economy Class,2/1/2018,February,Accra,Tamale
659,Aigle Azur,Solo Leisure,Economy Class,8/1/2019,August,Paris,Sao Paulo
660,Aigle Azur,Couple Leisure,Economy Class,7/1/2019,July,Kiev,Paris
661,Aigle Azur,Solo Leisure,Economy Class,5/1/2019,May,Paris,Beirut
662,Aigle Azur,Solo Leisure,Economy Class,10/1/2018,October,Paris,Beijing
663,Aigle Azur,Solo Leisure,Economy Class,4/1/2018,April,Berlin,Paris
664,Aigle Azur,Business,Economy Class,3/1/2018,March,Beirut,Paris
665,Aigle Azur,Solo Leisure,Economy Class,12/1/2017,December,Berlin,Paris Orly
666,Aigle Azur,Family Leisure,Economy Class,3/1/2016,March,BSL,ALG
673,Air Algerie,Solo Leisure,Economy Class,5/1/2023,May,Moscow,Tunis
674,Air Algerie,Family Leisure,Economy Class,4/1/2020,April,Montreal,Algiers
675,Air Algerie,Family Leisure,Economy Class,7/1/2019,July,Paris,Oran
676,Air Algerie,Solo Leisure,Economy Class,6/1/2018,June,Amman,Barcelona
677,Air Algerie,Solo Leisure,Economy Class,7/1/2018,July,London,Algiers
678,Air Algerie,Business,Economy Class,3/1/2018,March,Algiers,Paris
